fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	max_depth	neg_bagging_fraction	pos_bagging_fraction	bagging_freq	scale_pos_weight	ganancia	iteracion
20220531 062802	binary	custom	TRUE	TRUE	FALSE	-100	31	4	TRUE	240007	0.0997667857018012	0.20966024320023	3276	978	0.0394830336965547	12	0.877285923266332	0.998675731036804	25	6.26559857747391	9801000	385
20220531 062858	binary	custom	TRUE	TRUE	FALSE	-100	31	391	TRUE	240007	0.147538526630682	0.248197209318433	2789	901	0.0489836754729496	8	0.998826736872824	0.974490502564411	11	4.55970900510239	12993000	386
20220531 062935	binary	custom	TRUE	TRUE	FALSE	-100	31	246	TRUE	240007	0.183323382547411	0.270299741070848	3046	849	0.0471612154060497	7	0.862073058260376	0.884408423324039	10	5.18287626838789	12774000	387
20220531 063022	binary	custom	TRUE	TRUE	FALSE	-100	31	172	TRUE	240007	0.087527103041215	0.682883466520109	477	553	0.044553414972209	30	0.500838199840087	0.990880696761757	15	6.53177123168467	11970000	388
20220531 063117	binary	custom	TRUE	TRUE	FALSE	-100	31	185	TRUE	240007	0.0602461819783494	0.706163306439611	1693	799	0.011590550404594	29	0.984400948320353	0.833270517467073	27	0.713967267948059	13727000	389
20220531 063251	binary	custom	TRUE	TRUE	FALSE	-100	31	464	TRUE	240007	0.0164377735603879	0.27137713395971	2413	387	0.044923408762296	18	0.993573312958817	0.841098522903546	24	2.44812562779377	14107000	390
20220531 063318	binary	custom	TRUE	TRUE	FALSE	-100	31	23	TRUE	240007	0.20684155934871	0.537827479887037	2574	989	0.0166491205348078	17	0.78513822183399	0.856823567763514	2	0.679697507588029	13060000	391
20220531 063541	binary	custom	TRUE	TRUE	FALSE	-100	31	659	TRUE	240007	0.0108547000293865	0.308738411507363	1775	743	0.0433484501874719	23	0.987925376623502	0.803652638545274	23	2.16382573525141	13949000	392
20220531 063709	binary	custom	TRUE	TRUE	FALSE	-100	31	609	TRUE	240007	0.0383566463422466	0.262791299452626	3499	686	0.0456949223115562	25	0.998085251316085	0.878050426674299	26	2.66597850816766	14012000	393
20220531 063810	binary	custom	TRUE	TRUE	FALSE	-100	31	226	TRUE	240007	0.0273996018717299	0.325380243513198	6070	725	0.0312919260047505	9	0.930955715694396	0.895363241174728	3	1.25398001497301	13345000	394
20220531 063936	binary	custom	TRUE	TRUE	FALSE	-100	31	487	TRUE	240007	0.0270936680954207	0.299573058000529	2837	50	0.0331570293925367	17	0.944119688866354	0.910146581171864	8	1.98159585253401	13766000	395
20220531 064105	binary	custom	TRUE	TRUE	FALSE	-100	31	589	TRUE	240007	0.0146786458027754	0.737452983422558	524	765	0.0457203925969633	8	0.828071754635322	0.996103078556065	17	2.01257902652622	13784000	396
20220531 064126	binary	custom	TRUE	TRUE	FALSE	-100	31	7	TRUE	240007	0.151352332258254	0.236370610261011	4120	674	0.0463103338137151	8	0.844504143052389	0.999495516633373	21	4.62019009886222	10120000	397
20220531 064158	binary	custom	TRUE	TRUE	FALSE	-100	31	126	TRUE	240007	0.149838753354596	0.13204847732243	846	464	0.0455289438966219	9	0.999909418992665	0.856449888994222	10	4.62252847091656	12315000	398
20220531 064255	binary	custom	TRUE	TRUE	FALSE	-100	31	531	TRUE	240007	0.113794343768877	0.115792170267652	1374	1012	0.0445677954486191	6	0.999894997681558	0.908602338430883	9	4.80610131434499	12839000	399
20220531 064325	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	240007	0.125388545527873	0.212352330891517	2021	866	0.0493791465011598	21	0.998296769757588	0.964218241157743	26	3.21685509090011	12398000	400
20220531 064350	binary	custom	TRUE	TRUE	FALSE	-100	31	196	TRUE	240007	0.206432913289427	0.813110212761394	1998	325	0.0483678113979416	3	0.994444449612045	0.965164236564746	11	2.08030969232055	13336000	401
20220531 064420	binary	custom	TRUE	TRUE	FALSE	-100	31	103	TRUE	240007	0.171370318126574	0.225989879652899	3323	915	0.047248845247211	5	0.983893753485737	0.96861519498143	6	2.24830053587294	13087000	402
20220531 064505	binary	custom	TRUE	TRUE	FALSE	-100	31	248	TRUE	240007	0.205759749542032	0.556385938443829	1834	418	0.0332058885447023	16	0.576137893381887	0.921439138895465	2	4.20862071389445	12680000	403
20220531 064734	binary	custom	TRUE	TRUE	FALSE	-100	31	793	TRUE	240007	0.0110570786816834	0.270828880623354	1745	582	0.0475319373957142	18	0.964638084781053	0.802723178464048	26	2.9713817512514	13861000	404
20220531 064751	binary	custom	TRUE	TRUE	FALSE	-100	31	34	TRUE	240007	0.19904861277286	0.679474801853759	6158	154	0.0413375129221648	14	0.480754538159758	0.922641099895349	24	0.776544947063162	13388000	405
20220531 064822	binary	custom	TRUE	TRUE	FALSE	-100	31	149	TRUE	240007	0.28440722789645	0.746673160713977	1581	759	0.018794232894209	28	0.592219885947291	0.917444481692894	8	4.11852373718595	9731000	406
20220531 064909	binary	custom	TRUE	TRUE	FALSE	-100	31	284	TRUE	240007	0.182767362911075	0.207862905920265	3764	778	0.026334782553376	24	0.986204488338073	0.893895413784403	8	4.78972390419958	12645000	407
20220531 065005	binary	custom	TRUE	TRUE	FALSE	-100	31	294	TRUE	240007	0.0329887058179564	0.304668383960252	3665	761	0.048402349103512	22	0.958651527416836	0.801059487293235	27	1.58387053676895	13659000	408
20220531 065108	binary	custom	TRUE	TRUE	FALSE	-100	31	366	TRUE	240007	0.0310576598157381	0.284497158546722	1145	782	0.0474456668270752	9	0.675210766812405	0.880638520164389	5	1.33625234512043	14056000	409
20220531 065259	binary	custom	TRUE	TRUE	FALSE	-100	31	640	TRUE	240007	0.0166378802551909	0.341347063202059	3291	737	0.0488424466714109	25	0.972229220884458	0.869117272191077	23	2.132958293402	13419000	410
20220531 065347	binary	custom	TRUE	TRUE	FALSE	-100	31	153	TRUE	240007	0.191407150306559	0.454674023800232	2761	821	0.0475060502855491	27	0.96420598886306	0.899278563504413	28	4.73572561613394	12551000	411
20220531 065501	binary	custom	TRUE	TRUE	FALSE	-100	31	316	TRUE	240007	0.0179656279288828	0.292117337328173	962	839	0.0456853475516798	27	0.672552571791987	0.92980136453294	23	1.37737441421941	14141000	412
20220531 065547	binary	custom	TRUE	TRUE	FALSE	-100	31	148	TRUE	240007	0.160930045012337	0.21884608017833	1196	763	0.0337746774339879	20	0.998405372009829	0.957772746060082	8	5.7335045404403	11967000	413
20220531 065610	binary	custom	TRUE	TRUE	FALSE	-100	31	50	TRUE	240007	0.297112024694077	0.296565223486606	6072	307	0.0338038832062941	4	0.710599706446541	0.95951322984239	25	0.736079320321049	13102000	414
20220531 065642	binary	custom	TRUE	TRUE	FALSE	-100	31	50	TRUE	240007	0.0709646663211615	0.666271056099023	1942	756	0.0453848194458861	28	0.97692137933007	0.801444327299649	26	1.59972891434281	12850000	415
20220531 065807	binary	custom	TRUE	TRUE	FALSE	-100	31	471	TRUE	240007	0.0237695438450795	0.280020548065208	3254	254	0.0219469800085206	19	0.965037182846831	0.805462630741864	8	0.869532762816173	13631000	416
20220531 065859	binary	custom	TRUE	TRUE	FALSE	-100	31	252	TRUE	240007	0.0582320776764764	0.282925492397583	3691	601	0.0444011396441178	26	0.997686518730678	0.800071530000336	30	2.39121661343278	14215000	417
20220531 065931	binary	custom	TRUE	TRUE	FALSE	-100	31	58	TRUE	240007	0.0503270239025313	0.35223761409983	4539	973	0.0463969710584624	30	0.806359962088269	0.925701196956847	23	1.60139217418043	13493000	418
20220531 065959	binary	custom	TRUE	TRUE	FALSE	-100	31	64	TRUE	240007	0.0849160130646593	0.261667889133552	2880	766	0.0445362163998924	27	0.881650485372195	0.801693529405757	26	2.10418654310845	13348000	419
20220531 070035	binary	custom	TRUE	TRUE	FALSE	-100	31	103	TRUE	240007	0.052103485359871	0.317249513169869	2893	342	0.0471852132891088	24	0.994983453914977	0.805627362446265	27	2.67107172974091	13767000	420
20220531 070054	binary	custom	TRUE	TRUE	FALSE	-100	31	21	TRUE	240007	0.210935042325814	0.58795310159128	6770	1021	0.0484739550350259	5	0.692323684893787	0.807596051729966	12	1.29893456435938	13084000	421
20220531 070125	binary	custom	TRUE	TRUE	FALSE	-100	31	4	TRUE	240007	0.0351165951817708	0.432815590236958	6391	394	0.0212746732395561	29	0.839912422312698	0.859938668144933	6	4.10721568919479	8016000	422
20220531 070147	binary	custom	TRUE	TRUE	FALSE	-100	31	28	TRUE	240007	0.192665114227395	0.643053091791778	2142	18	0.0141394521002761	30	0.865861430297447	0.883074876992839	23	0.545960895874419	13074000	423
20220531 070219	binary	custom	TRUE	TRUE	FALSE	-100	31	245	TRUE	240007	0.072734959846349	0.778039104629203	1835	323	0.0464135302128097	8	0.550059303021214	0.911484783028559	9	1.45886591904872	13697000	424
20220531 070253	binary	custom	TRUE	TRUE	FALSE	-100	31	130	TRUE	240007	0.266360274945275	0.282833250702916	5813	485	0.0320821397522246	10	0.940758074829869	0.977848230254127	5	1.87913334483171	12831000	425
20220531 070317	binary	custom	TRUE	TRUE	FALSE	-100	31	57	TRUE	240007	0.178820712471424	0.841414098631635	3578	48	0.0474467624960613	26	0.866214006879979	0.991265447573377	21	1.29722772920619	12746000	426
20220531 070420	binary	custom	TRUE	TRUE	FALSE	-100	31	706	TRUE	240007	0.191621160914166	0.624895548190409	4041	919	0.048579356648185	24	0.510445391615077	0.880891530767895	23	6.69819449387138	11960000	427
20220531 070606	binary	custom	TRUE	TRUE	FALSE	-100	31	901	TRUE	240007	0.0129171888625759	0.22267187152262	7336	955	0.049404217951691	8	0.774529879020605	0.896749742049078	28	1.28664937985743	13328000	428
20220531 070701	binary	custom	TRUE	TRUE	FALSE	-100	31	347	TRUE	240007	0.0386299274684828	0.690907257122356	1879	382	0.0462802345292231	7	0.999001260299051	0.974267439841842	16	1.99244035844275	14198000	429
20220531 070814	binary	custom	TRUE	TRUE	FALSE	-100	31	248	TRUE	240007	0.0223566118391288	0.317752691892607	1414	182	0.0181464226917089	22	0.95100268145643	0.938955774153674	8	0.705834056980063	14137000	430
20220531 070840	binary	custom	TRUE	TRUE	FALSE	-100	31	29	TRUE	240007	0.219689663750573	0.715712108379124	6424	275	0.0315944583366637	8	0.661832338410224	0.914223594748751	7	0.79989582751666	13297000	431
20220531 070903	binary	custom	TRUE	TRUE	FALSE	-100	31	13	TRUE	240007	0.198891962290533	0.273077050189949	1496	307	0.0424341518551166	3	0.452327454481027	0.84835362002014	2	4.28884376535649	6338000	432
20220531 070927	binary	custom	TRUE	TRUE	FALSE	-100	31	96	TRUE	240007	0.238486643472782	0.306178408608884	700	162	0.0497590995863668	17	0.347763945863758	0.91192903258118	12	3.8448982809632	11250000	433
20220531 070952	binary	custom	TRUE	TRUE	FALSE	-100	31	114	TRUE	240007	0.100401598485456	0.642520522660267	2989	175	0.0470637342896942	7	0.424124058140394	0.88108794209635	6	0.96344402234117	13261000	434
20220531 071206	binary	custom	TRUE	TRUE	FALSE	-100	31	778	TRUE	240007	0.0100187984452364	0.26227541336642	1422	64	0.0390916012662465	14	0.721725448840989	0.811302049434612	7	1.23215030783907	14148000	435
20220531 071450	binary	custom	TRUE	TRUE	FALSE	-100	31	1032	TRUE	240007	0.0113755945974281	0.278315051758769	1183	308	0.0399774700138998	14	0.764275198798026	0.901300070668611	13	2.23275553341732	14205000	436
20220531 071539	binary	custom	TRUE	TRUE	FALSE	-100	31	250	TRUE	240007	0.202371205047047	0.833312786283503	3031	754	0.0373959619495302	11	0.714100204660914	0.993426531533547	28	8.68448306938093	11710000	437
20220531 071558	binary	custom	TRUE	TRUE	FALSE	-100	31	62	TRUE	240007	0.26583191758815	0.20423026311696	5555	36	0.0469634911041222	12	0.834916956141099	0.808323569190388	8	1.72102903579924	12886000	438
20220531 071749	binary	custom	TRUE	TRUE	FALSE	-100	31	616	TRUE	240007	0.010392364291957	0.279299121588335	1232	232	0.0341895172978971	12	0.717898731506299	0.901137316230998	17	1.00756833667529	14057000	439
20220531 071910	binary	custom	TRUE	TRUE	FALSE	-100	31	446	TRUE	240007	0.020876659303713	0.283351958922439	2091	262	0.0306343055648018	11	0.809436581672424	0.821973360899885	6	0.874604004837039	13359000	440
20220531 071940	binary	custom	TRUE	TRUE	FALSE	-100	31	53	TRUE	240007	0.220806612193488	0.577938782683081	6613	251	0.034165460977456	-1	0.922384470568001	0.942832655939273	26	0.602815396857472	11909000	441
20220531 072040	binary	custom	TRUE	TRUE	FALSE	-100	31	166	TRUE	240007	0.0447713701977964	0.394346918828323	1293	209	0.0165084816585944	24	0.999013757132467	0.898463949001642	26	0.681697241895064	14011000	442
20220531 072328	binary	custom	TRUE	TRUE	FALSE	-100	31	861	TRUE	240007	0.0103850159722122	0.30045604430609	1640	441	0.018760534119405	20	0.968962456899161	0.916309756472534	24	0.900068894891313	14343000	443
20220531 072430	binary	custom	TRUE	TRUE	FALSE	-100	31	364	TRUE	240007	0.0531270978263114	0.201166044768054	866	77	0.0468687562071337	13	0.792534751680291	0.87130598218337	13	3.51026743336771	13342000	444
20220531 072453	binary	custom	TRUE	TRUE	FALSE	-100	31	53	TRUE	240007	0.199764604642858	0.741439663367858	6016	253	0.0115336807011445	27	0.994198949866333	0.806531138152282	6	0.431781221762356	13387000	445
20220531 072512	binary	custom	TRUE	TRUE	FALSE	-100	31	32	TRUE	240007	0.21125630690638	0.970378551499142	3718	344	0.0435328826725487	5	0.727814619426696	0.975187339991406	11	1.73043474782064	12586000	446
20220531 072544	binary	custom	TRUE	TRUE	FALSE	-100	31	60	TRUE	240007	0.2594522803747	0.395216943023266	3493	1015	0.0453480259370366	7	0.713293598418338	0.893158786022294	5	1.19457232310936	13706000	447
20220531 072618	binary	custom	TRUE	TRUE	FALSE	-100	31	122	TRUE	240007	0.231804027941086	0.151623287986304	861	297	0.0326218779825571	17	0.765159689534389	0.909948416292512	16	4.26285673622475	11386000	448
20220531 072646	binary	custom	TRUE	TRUE	FALSE	-100	31	42	TRUE	240007	0.272207691179964	0.526754857962449	5746	971	0.020376126779433	8	0.941100013045853	0.837225718035723	6	0.647674474711545	13279000	449
20220531 072721	binary	custom	TRUE	TRUE	FALSE	-100	31	129	TRUE	240007	0.0908743307024603	0.639805075971893	6301	1015	0.0493093310611774	30	0.513256710117567	0.857911532609065	21	1.1915815700184	13238000	450
20220531 072815	binary	custom	TRUE	TRUE	FALSE	-100	31	517	TRUE	240007	0.178057878165099	0.830504379848723	3596	792	0.0353200029552708	21	0.671552272109917	0.99472128452009	13	7.6626766796416	12756000	451
20220531 072855	binary	custom	TRUE	TRUE	FALSE	-100	31	241	TRUE	240007	0.0436817554887368	0.269719811028017	6363	105	0.0427155509027002	15	0.681457881671085	0.898851741480423	13	1.32482000717897	13488000	452
20220531 072926	binary	custom	TRUE	TRUE	FALSE	-100	31	60	TRUE	240007	0.0706520573796875	0.612582630846585	6613	306	0.0427112254815165	29	0.996510108316787	0.919820861771096	30	1.88411548247796	13251000	453
20220531 072956	binary	custom	TRUE	TRUE	FALSE	-100	31	89	TRUE	240007	0.0912947212485523	0.649224014333484	7225	31	0.0228777100677526	24	0.998607713378947	0.92213708006402	23	0.665775197859492	13455000	454
20220531 073123	binary	custom	TRUE	TRUE	FALSE	-100	31	345	TRUE	240007	0.0249360566480615	0.287191413707256	1405	196	0.0193901825211775	26	0.998169653026332	0.903940580364053	24	0.899343915969046	14304000	455
20220531 073239	binary	custom	TRUE	TRUE	FALSE	-100	31	355	TRUE	240007	0.0135492049825355	0.643726040500675	5959	22	0.0347633773358951	26	0.988486228941159	0.900409275463776	19	1.54117963050241	12990000	456
20220531 073312	binary	custom	TRUE	TRUE	FALSE	-100	31	114	TRUE	240007	0.241955988202606	0.256430284333744	5271	374	0.0486993427814677	10	0.930536921627303	0.884332562601153	12	2.44774384672795	13468000	457
20220531 073358	binary	custom	TRUE	TRUE	FALSE	-100	31	159	TRUE	240007	0.0778622960910968	0.300632405133656	1944	48	0.0173934071452046	24	0.966043576180267	0.989709243150699	12	0.819304610976866	13371000	458
20220531 073456	binary	custom	TRUE	TRUE	FALSE	-100	31	514	TRUE	240007	0.0364373184866058	0.61384447402025	4528	121	0.0457357765733702	30	0.470194159945095	0.994104782417776	18	1.20372181753843	13360000	459
20220531 073526	binary	custom	TRUE	TRUE	FALSE	-100	31	59	TRUE	240007	0.268569084817889	0.340315769010924	6570	385	0.0143082319022968	16	0.923365859007123	0.922933569869361	2	0.666649155551899	13296000	460
20220531 073608	binary	custom	TRUE	TRUE	FALSE	-100	31	61	TRUE	240007	0.157269669360424	0.232379711669397	5857	274	0.0483349068267926	11	0.993043518475769	0.856533395198474	29	2.562742544208	13473000	461
20220531 073905	binary	custom	TRUE	TRUE	FALSE	-100	31	1082	TRUE	240007	0.0103575606197862	0.289115161738618	2038	302	0.0309530803666012	21	0.873121042079231	0.965233453220577	9	1.58142538776693	13574000	462
20220531 074136	binary	custom	TRUE	TRUE	FALSE	-100	31	961	TRUE	240007	0.0106689087345559	0.607365240626557	1423	1012	0.0161453140333779	6	0.999574474642735	0.86058838777397	19	0.62908978172358	14016000	463
20220531 074216	binary	custom	TRUE	TRUE	FALSE	-100	31	117	TRUE	240007	0.0923203996571723	0.623006859751695	5908	1013	0.0180732917001322	3	0.96011512809456	0.886406257991877	6	0.656748131268047	13221000	464
20220531 074300	binary	custom	TRUE	TRUE	FALSE	-100	31	105	TRUE	240007	0.189031561070772	0.189637167094923	916	964	0.0188385960035392	27	0.996845260387998	0.937056889343315	29	5.28195029284243	11506000	465
20220531 074359	binary	custom	TRUE	TRUE	FALSE	-100	31	301	TRUE	240007	0.0336529919844654	0.653706789037456	1786	540	0.0443932042631426	8	0.92807860617653	0.974909387274057	16	2.08058538087049	14156000	466
20220531 074421	binary	custom	TRUE	TRUE	FALSE	-100	31	30	TRUE	240007	0.228934733643435	0.83879584902837	7468	198	0.0164820505036939	23	0.959971514127714	0.807335696744541	12	0.593768482858705	13431000	467
20220531 074450	binary	custom	TRUE	TRUE	FALSE	-100	31	42	TRUE	240007	0.210524778242624	0.583638437516243	6462	143	0.0179111609604332	19	0.936147662417462	0.819708891202771	2	0.61905620948195	13354000	468
20220531 074743	binary	custom	TRUE	TRUE	FALSE	-100	31	1196	TRUE	240007	0.0100596823444276	0.280538792888401	3903	261	0.0318177113428256	10	0.930709603286758	0.920734648264296	27	1.16045867339283	13435000	469
20220531 074937	binary	custom	TRUE	TRUE	FALSE	-100	31	640	TRUE	240007	0.0211706991668491	0.310370657157227	6664	398	0.0175133129152462	15	0.948007348124428	0.829461307625487	3	0.768955016308468	13525000	470
20220531 075002	binary	custom	TRUE	TRUE	FALSE	-100	31	158	TRUE	240007	0.251350995078964	0.302402722060715	6748	238	0.0459290937079719	3	0.348385150651831	0.903603288294431	30	0.661611114441807	12953000	471
20220531 075024	binary	custom	TRUE	TRUE	FALSE	-100	31	38	TRUE	240007	0.280930587237423	0.859492558831858	6277	208	0.0163388040451845	19	0.981389970569667	0.903037202734495	28	0.477956884828472	12867000	472
20220531 075051	binary	custom	TRUE	TRUE	FALSE	-100	31	57	TRUE	240007	0.228814379602609	0.303898883358268	5753	265	0.0366267141256196	9	0.735636396320186	0.897778915140053	5	1.03318808403323	13545000	473
20220531 075124	binary	custom	TRUE	TRUE	FALSE	-100	31	112	TRUE	240007	0.0866893105583905	0.282696422118616	6255	93	0.0462344837478188	21	0.966100564841822	0.91476530180049	20	1.84631365579812	13436000	474
20220531 075154	binary	custom	TRUE	TRUE	FALSE	-100	31	89	TRUE	240007	0.114216704149071	0.571192227274905	5997	267	0.0436114486838021	30	0.541141367567845	0.994241172800658	8	1.20357478092419	13057000	475
20220531 075411	binary	custom	TRUE	TRUE	FALSE	-100	31	572	TRUE	240007	0.0130782795226482	0.308065597115261	1694	664	0.0438195229267815	27	0.999108091570134	0.838564122073567	30	2.88750208682469	13832000	476
20220531 075513	binary	custom	TRUE	TRUE	FALSE	-100	31	438	TRUE	240007	0.015004896568123	0.774611428439596	5252	240	0.0430000965661195	28	0.519784778164362	0.860968715689862	24	0.952751098670488	13094000	477
20220531 075548	binary	custom	TRUE	TRUE	FALSE	-100	31	67	TRUE	240007	0.146384844980085	0.502519157875624	5327	26	0.0471732941040836	30	0.513259061471095	0.839864304813707	14	1.21797902576271	12977000	478
20220531 075639	binary	custom	TRUE	TRUE	FALSE	-100	31	360	TRUE	240007	0.133455173738901	0.74413848167717	2037	753	0.0459254555138112	13	0.585445586613612	0.910241002215294	8	5.73732382159307	12532000	479
20220531 075707	binary	custom	TRUE	TRUE	FALSE	-100	31	39	TRUE	240007	0.203226347689726	0.267009036447659	6145	497	0.04372584425366	14	0.957785511583599	0.801799179518234	24	1.67351744902497	13392000	480
20220531 075908	binary	custom	TRUE	TRUE	FALSE	-100	31	1067	TRUE	240007	0.0110086021357237	0.281847717611326	2420	79	0.041761175549752	16	0.529026923000328	0.889236296191149	24	0.921485197467816	13626000	481
20220531 075959	binary	custom	TRUE	TRUE	FALSE	-100	31	175	TRUE	240007	0.257415043173101	0.197701327563134	3162	227	0.0461638102862842	12	0.999925761597268	0.822599073019119	8	3.02280997811654	12204000	482
20220531 080104	binary	custom	TRUE	TRUE	FALSE	-100	31	387	TRUE	240007	0.0413179802611056	0.288567807208231	5243	206	0.0348656207840246	14	0.884899513647058	0.841939959165703	9	1.76049636096058	13187000	483
20220531 080137	binary	custom	TRUE	TRUE	FALSE	-100	31	135	TRUE	240007	0.0916037940192363	0.24188662207075	356	38	0.0480808612323888	8	0.330452383181885	0.804683958197262	6	0.786338833867983	13226000	484
20220531 080243	binary	custom	TRUE	TRUE	FALSE	-100	31	33	TRUE	240007	0.0152987012091291	0.308551513147063	1357	674	0.0260215653782868	16	0.999387831309987	0.977777332708353	8	1.99891234141423	12955000	485
20220531 080341	binary	custom	TRUE	TRUE	FALSE	-100	31	253	TRUE	240007	0.037149054212458	0.686446159213596	1053	354	0.0458724633162214	23	0.504051520230987	0.980933465794239	19	1.24034473435218	14167000	486
20220531 080430	binary	custom	TRUE	TRUE	FALSE	-100	31	223	TRUE	240007	0.239607006694269	0.126665336038111	3329	975	0.0492465546487241	9	0.999826473347648	0.85319422094378	28	5.05069054551011	11892000	487
20220531 080502	binary	custom	TRUE	TRUE	FALSE	-100	31	59	TRUE	240007	0.233106315751481	0.760039168208	4713	999	0.0148804918221103	25	0.994763141408439	0.822873958963613	18	0.634144081246338	13050000	488
20220531 080546	binary	custom	TRUE	TRUE	FALSE	-100	31	158	TRUE	240007	0.158265076788307	0.834629638914655	1807	301	0.0345789803285158	23	0.662559137386834	0.944937065946639	9	3.73869319381129	11980000	489
20220531 080631	binary	custom	TRUE	TRUE	FALSE	-100	31	150	TRUE	240007	0.125617617726517	0.658747185323507	5319	190	0.0460731949786083	27	0.716101594312847	0.962811084254452	15	1.992149245666	13055000	490
20220531 080756	binary	custom	TRUE	TRUE	FALSE	-100	31	378	TRUE	240007	0.0223993269945683	0.565748514985834	1063	33	0.0457374647933016	26	0.827800454785479	0.952286186629658	17	2.02297127713013	14387000	491
20220531 080829	binary	custom	TRUE	TRUE	FALSE	-100	31	81	TRUE	240007	0.073635214511389	0.253727838344203	1297	141	0.0473481817120818	11	0.849414741856716	0.918846700447891	9	2.30153895675892	13328000	492
20220531 081033	binary	custom	TRUE	TRUE	FALSE	-100	31	594	TRUE	240007	0.012934699218742	0.561833804132252	696	143	0.0456768575972696	29	0.494193609282898	0.924679017867011	24	1.05314066737322	14140000	493
20220531 081212	binary	custom	TRUE	TRUE	FALSE	-100	31	370	TRUE	240007	0.0190170054743239	0.40233534386434	1243	140	0.0435320224199313	28	0.754682873617708	0.98087759910045	21	1.29122687668337	14287000	494
20220531 081353	binary	custom	TRUE	TRUE	FALSE	-100	31	214	TRUE	240007	0.0103959837719079	0.680670757921446	535	93	0.0433169020972196	27	0.7152926276793	0.917254848276877	18	1.30138741882633	13826000	495
20220531 081550	binary	custom	TRUE	TRUE	FALSE	-100	31	904	TRUE	240007	0.011802872654203	0.211087575136128	5512	60	0.0458783271139111	29	0.82103369410489	0.807914553461416	22	2.38729378752027	13451000	496
20220531 081716	binary	custom	TRUE	TRUE	FALSE	-100	31	314	TRUE	240007	0.0153527285723772	0.27943654235994	1275	279	0.0411789147381947	19	0.771200250004582	0.883420540075465	27	1.21750578678101	14027000	497
20220531 081802	binary	custom	TRUE	TRUE	FALSE	-100	31	224	TRUE	240007	0.17961140475625	0.774918902369994	4132	850	0.0173590139968694	28	0.96715863461001	0.822792542755782	5	2.09854973327465	12628000	498
20220531 081929	binary	custom	TRUE	TRUE	FALSE	-100	31	313	TRUE	240007	0.0265362882597102	0.68565189832434	1354	120	0.0409586674333609	25	0.922059088683297	0.977014349807018	25	2.08062570948535	13813000	499
20220531 082053	binary	custom	TRUE	TRUE	FALSE	-100	31	683	TRUE	240007	0.0233747276167075	0.236206652741536	6614	139	0.0463193585342477	28	0.736219025965412	0.809906435806274	24	1.28980899088253	13273000	500
20220531 082334	binary	custom	TRUE	TRUE	FALSE	-100	31	862	TRUE	240007	0.0110163009157415	0.259053527196895	1333	299	0.0454532638641739	25	0.78871910936835	0.889761537571915	22	2.42790714612645	14153000	501
20220531 082406	binary	custom	TRUE	TRUE	FALSE	-100	31	76	TRUE	240007	0.157042987692662	0.605018075531244	7990	618	0.0198829466265703	8	0.913393335281201	0.815195514002202	6	0.593116684839309	13494000	502
20220531 082603	binary	custom	TRUE	TRUE	FALSE	-100	31	623	TRUE	240007	0.0143058827682258	0.283204809037971	2427	601	0.0426893654285035	19	0.765920998207856	0.815724669870748	21	1.258569322426	13577000	503
20220531 082645	binary	custom	TRUE	TRUE	FALSE	-100	31	19	TRUE	240007	0.0240782971121862	0.219352304664359	3139	32	0.0453864523495711	28	0.725788432935864	0.899148818279095	26	3.58357046485797	12190000	504
20220531 082715	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	240007	0.0735600069321542	0.785239982568885	7046	327	0.0449985304276108	6	0.746099597064634	0.815209132277569	4	1.18922556385465	13384000	505
20220531 082818	binary	custom	TRUE	TRUE	FALSE	-100	31	360	TRUE	240007	0.0334106778599929	0.81545430620299	1441	407	0.0470727652099716	7	0.991570067822834	0.866117162934026	18	2.09157643879761	14055000	506
20220531 082926	binary	custom	TRUE	TRUE	FALSE	-100	31	183	TRUE	240007	0.0349452700374621	0.628399971244793	1337	712	0.0456881848577207	18	0.999576494417593	0.86946737319419	28	2.52690905239053	13674000	507
20220531 082959	binary	custom	TRUE	TRUE	FALSE	-100	31	58	TRUE	240007	0.225519779044782	0.655253762605199	5570	919	0.0452885265613323	8	0.735946330427477	0.871050924665625	2	1.50304445591769	13128000	508
20220531 083050	binary	custom	TRUE	TRUE	FALSE	-100	31	363	TRUE	240007	0.0375297184575923	0.316702175999206	6867	308	0.0466912088074409	5	0.350701564025082	0.996866017044509	5	0.874291584494449	12532000	509
20220531 083130	binary	custom	TRUE	TRUE	FALSE	-100	31	118	TRUE	240007	0.134441979878746	0.308789226609844	1746	146	0.0330060163797461	27	0.90609047185275	0.978578515854545	28	1.11514668659912	13590000	510
20220531 083326	binary	custom	TRUE	TRUE	FALSE	-100	31	699	TRUE	240007	0.0121942048696419	0.844793736645486	1254	294	0.046210341101472	8	0.73810001726552	0.8134291727521	13	2.04111822042418	13831000	511
20220531 083417	binary	custom	TRUE	TRUE	FALSE	-100	31	151	TRUE	240007	0.171133749657517	0.60356606383577	2488	796	0.0446735550052536	11	0.981372373784228	0.92474204720472	9	4.92521149333419	12866000	512
20220531 083456	binary	custom	TRUE	TRUE	FALSE	-100	31	108	TRUE	240007	0.0736013188008637	0.287264272113168	1395	222	0.0463172543656977	28	0.471509688683474	0.887463256245473	7	1.1709044046861	13321000	513
