Feature	Gain	Cover	Frequency	pos
ctrx_quarter_normalizado_delta2	0.000106572187908937	0.000123178469309671	0.000164024056861673	1745
mplazo_fijo_dolares_rank_delta3	0.00010634814411482	9.57859706120891e-05	0.000273373428102788	1746
minversion1_dolares_rank_tend12_delta1	0.000106202568013366	8.36764201033109e-05	0.000273373428102788	1747
mpagomiscuentas_rank_tend12_lag2	0.00010611687148778	3.904291932925e-05	0.000328048113723346	1748
mvr_msaldopesos2_tend12_lag3	0.000106098121328544	0.000135385922512833	0.000218698742482231	1749
pasivos_vs_activos	0.000105891727110104	6.21614590237337e-05	0.000328048113723346	1750
mv_consumo_vs_ctrx_quarter_lag3	0.000105777529602956	2.89521898977646e-05	0.000273373428102788	1751
mcaja_ahorro_rank_avg12_delta1	0.000105595387374016	3.02485566096048e-05	0.000164024056861673	1752
Visa_mfinanciacion_limite_min12_delta3	0.000105442134375975	2.04312795313983e-05	0.000164024056861673	1753
cliente_edad_rank_ratiomax12_lag1	0.000104858846840181	1.15558938922631e-05	0.000164024056861673	1754
mrentabilidad	0.000104727957874072	6.97303500860924e-05	0.000273373428102788	1755
mrentabilidad_vs_anual_max12_delta3	0.000104701208908434	6.32924039416152e-05	0.000164024056861673	1756
matm_other_rank_tend12_delta3	0.000104603929067146	3.67371420787634e-05	0.000328048113723346	1757
ctarjeta_debito_rank_avg12_delta3	0.000104449920233558	0.000439289389699957	0.000218698742482231	1758
cplazo_fijo_ratiomax12_delta3	0.000104422994000014	0.00056092167162936	0.000218698742482231	1759
ctarjeta_visa_descuentos_rank_avg12	0.000104132414927083	5.83466298977456e-05	0.000273373428102788	1760
chomebanking_trx_rank_ratiomax12_lag1	0.000103779158599225	0.000298154215858312	0.000328048113723346	1761
cproductos_rank_min12_lag2	0.000103523610600722	0.000119934176575092	0.000164024056861673	1762
cprestamos_personales_tend12_lag3	0.00010336027073261	0.00017803098580441	0.000218698742482231	1763
visa_consumo_vs_ctrx_quarter_tend12_lag3	0.000103250117761289	2.3439255417465e-05	0.000273373428102788	1764
Master_fultimo_cierre_rank_delta2	0.000103224235559581	0.000780385752887975	0.000273373428102788	1765
cliente_antiguedad_rank	0.000102900049536895	1.64847881612389e-05	0.000218698742482231	1766
Visa_fechaalta_ratioavg12_lag1	0.000102497550251255	0.000104603965016586	0.000273373428102788	1767
mrentabilidad_vs_anual_avg12_delta3	0.000102428496245638	0.000153454033559106	0.000382722799343904	1768
mcuenta_corriente_min12_delta1	0.000102207292000606	0.000167791714353859	0.000218698742482231	1769
ccajas_trx_rank_delta2	0.000102153895209914	0.000520325813009885	0.000328048113723346	1770
ccallcenter_trx_rank_ratiomax12_lag3	0.000102015465288863	3.05625204226286e-05	0.000273373428102788	1771
visa_consumo_vs_ctrx_quarter_ratioavg12_delta3	0.000101817000274703	6.93083557137486e-05	0.000273373428102788	1772
mv_tarjeta_ctrx_ratioavg12_delta3	0.000101806477303833	2.24095891489461e-05	0.000218698742482231	1773
mpayroll_rank_max12_lag3	0.000101765997688266	3.83744802434574e-05	0.000328048113723346	1774
mcajeros_propios_descuentos_rank_min12_delta3	0.000101749800513126	0.000107733475281887	0.000273373428102788	1775
mprestamos_personales_rank_min12_lag2	0.00010168529130859	9.59480164510691e-05	0.000273373428102788	1776
tcallcenter_rank_lag1	0.000101493330830269	4.88601964074566e-05	0.000328048113723346	1777
mtarjeta_visa_debitos_automaticos_tend12_lag3	0.000101436868283594	5.35865333777073e-05	0.000273373428102788	1778
ccomisiones_mantenimiento_max12	0.000101167659237284	0.000104522942097096	0.000109349371241115	1779
ccuenta_corriente_rank_ratioavg12_lag1	0.00010115737878631	0.000101042332514004	0.000382722799343904	1780
cinversion1_rank_ratioavg12_delta2	0.000100801764142792	7.57598056781409e-05	0.000328048113723346	1781
mrentabilidad_rank_max12_delta2	0.000100614495282529	0.000125484246560158	0.000164024056861673	1782
cprestamos_personales_rank_delta3	0.000100489878663928	0.000993000021494705	0.000273373428102788	1783
Master_Fvencimiento	0.000100360373583767	5.2725664858126e-05	0.000218698742482231	1784
cforex_sell_rank_tend12_delta2	0.000100346433583704	0.000381067670136425	0.000328048113723346	1785
mtarjeta_master_descuentos_rank_avg12_delta3	0.000100269565108555	3.45596511174693e-05	0.000273373428102788	1786
mv_consumo_vs_trx_delta3	0.000100258429312749	3.32126450809478e-05	0.000164024056861673	1787
ctarjeta_master_debitos_automaticos_rank	0.000100223880559277	0.000128769050754482	0.000273373428102788	1788
mpasivos_margen_rank_tend12_delta1	0.000100183935466258	9.93746107545009e-05	0.000218698742482231	1789
ccomisiones_mantenimiento_ratioavg12_lag2	9.99549934227826e-05	0.000149473782639159	0.000273373428102788	1790
mcuentas_saldo_avg12_lag1	9.97794644829968e-05	2.59138304168892e-05	0.000164024056861673	1791
mforex_buy_rank_max12_delta3	9.97211150662874e-05	0.000218201474096562	0.000273373428102788	1792
mcuenta_corriente_rank_tend12_delta3	9.96496021481922e-05	0.000257457078589474	0.000328048113723346	1793
ccaja_seguridad_rank	9.94255953302032e-05	5.42988598782237e-05	0.000273373428102788	1794
ccajeros_propios_descuentos_rank_min12_lag1	9.93421119346002e-05	5.88327674146857e-05	0.000273373428102788	1795
Visa_fechaalta_min12_lag3	9.93409754624465e-05	8.00371406362178e-05	0.000218698742482231	1796
ccaja_ahorro_tend12_lag3	9.88985560970508e-05	7.9763688282939e-05	0.000164024056861673	1797
mcuenta_debitos_automaticos_rank_min12_delta2	9.86916387751603e-05	0.000283202111257425	0.000328048113723346	1798
mvr_mpagominimo_rank_delta3	9.84550198350984e-05	3.15381714114876e-05	0.000218698742482231	1799
ctransferencias_emitidas_rank_max12_lag1	9.84273888800663e-05	0.000215304904724795	0.000328048113723346	1800
matm_rank_min12_delta2	9.83097243172e-05	0.000598171958864893	0.000218698742482231	1801
mcomisiones_mantenimiento	9.82129262531019e-05	0.000116382671937446	0.000164024056861673	1802
mcaja_ahorro_dolares_rank_tend12_delta2	9.81966045554153e-05	0.00014125670822088	0.000273373428102788	1803
mpagomiscuentas_rank_max12_lag2	9.81893893166559e-05	0.000357773580783046	0.000273373428102788	1804
mvr_msaldopesos2_min12_delta3	9.81872343696966e-05	7.4959704348177e-05	0.000273373428102788	1805
mcaja_ahorro_adicional_rank_avg12_delta2	9.81051625921371e-05	0.000264097582032676	0.000218698742482231	1806
mtarjeta_visa_consumo_rank_ratiomax12_lag2	9.80443836263451e-05	9.75988584356781e-05	0.000273373428102788	1807
mvr_msaldopesos2_min12_delta2	9.79487948991224e-05	0.000971613346704321	0.000273373428102788	1808
mautoservicio_rank_lag3	9.78073840496766e-05	0.000402069486059232	0.000273373428102788	1809
mv_Finiciomora_ratioavg12	9.77937659594294e-05	0.000103955781660665	0.000109349371241115	1810
mcomisiones_mantenimiento_avg12_lag2	9.75774001494325e-05	8.68363139634214e-05	0.000218698742482231	1811
cforex_sell_rank_tend12_delta3	9.68597750798746e-05	0.000160047273632606	0.000382722799343904	1812
tcallcenter_tend12_lag3	9.68293328516203e-05	6.57636029860605e-05	0.000164024056861673	1813
mcheques_depositados_rank_avg12_lag3	9.66087028240975e-05	0.000136391957096501	0.000273373428102788	1814
mtransferencias_recibidas_rank_avg12_delta2	9.65265125054234e-05	0.000107000893051498	0.000328048113723346	1815
mprestamos_personales_tend12_lag2	9.64006120539258e-05	5.41030544894562e-05	0.000109349371241115	1816
mtarjeta_visa_descuentos_rank_max12_lag1	9.63214951039659e-05	0.000130210583530408	0.000218698742482231	1817
mtarjeta_visa_consumo_rank_max12_lag2	9.60257709116473e-05	0.000406853214264121	0.000273373428102788	1818
mpasivos_margen_avg12_delta1	9.60256371450685e-05	3.94615377466151e-05	0.000164024056861673	1819
mcaja_ahorro_rank_max12_lag2	9.59793843597135e-05	0.000418355092876725	0.000273373428102788	1820
visa_consumo_vs_trx_delta1	9.59286030862743e-05	0.000155452598906526	0.000218698742482231	1821
mes_ratioavg12_delta2	9.59144249164489e-05	1.20386554542244e-05	0.000164024056861673	1822
ctarjeta_master_trx_rank_avg12_delta2	9.58860696643313e-05	3.81347874399661e-05	0.000328048113723346	1823
mtarjeta_visa_consumo_tend12_lag1	9.58432502211669e-05	2.86213463098471e-05	0.000164024056861673	1824
ctarjeta_master_debitos_automaticos_rank_lag3	9.56607567190155e-05	1.27104704949958e-05	0.000218698742482231	1825
mpasivos_margen_rank_min12_lag2	9.55673060819881e-05	4.56564151326223e-05	0.000164024056861673	1826
mcuentas_saldo_rank_min12_lag2	9.55202126334993e-05	2.20686176960923e-05	0.000164024056861673	1827
mv_consumo_vs_ctrx_quarter_ratiomax12	9.53701722084177e-05	4.01839921120677e-05	0.000273373428102788	1828
cprestamos_personales_tend12_delta2	9.52846834016651e-05	0.000111760989571537	0.000164024056861673	1829
mvr_msaldopesos2_avg12_delta1	9.51789827911076e-05	5.35325180980473e-05	0.000218698742482231	1830
mtarjeta_master_descuentos_rank_max12_lag1	9.5047968758685e-05	0.000114741957817773	0.000273373428102788	1831
visa_consumo_vs_ctrx_quarter_max12	9.49804623127564e-05	0.000179286841056505	0.000218698742482231	1832
mrentabilidad_rank_avg12_delta3	9.49303281215483e-05	0.000203394535559763	0.000328048113723346	1833
cpayroll_trx_rank_max12	9.48052476700543e-05	7.32717268588017e-05	0.000273373428102788	1834
tpaquete9_rank_lag1	9.47561944868086e-05	2.60016052463367e-05	0.000328048113723346	1835
mcheques_depositados_rank_max12_lag2	9.44503355729588e-05	6.93522431284724e-05	0.000273373428102788	1836
ccuenta_corriente_rank_tend12_delta3	9.43237956519623e-05	8.05199021981792e-05	0.000273373428102788	1837
cforex_buy_rank_tend12	9.39294289393037e-05	0.000107412759558906	0.000328048113723346	1838
mv_tarjeta_ctrx_avg12_lag1	9.38935860213698e-05	7.62088076903147e-05	0.000218698742482231	1839
ccajas_trx_rank_delta1	9.3859428779836e-05	7.87745334741651e-05	0.000218698742482231	1840
mv_status05_rank_delta3	9.38139416178266e-05	9.92328206453934e-05	0.000164024056861673	1841
visa_consumo_vs_ctrx_quarter_tend12_lag2	9.36237081421654e-05	5.87686242700894e-05	0.000218698742482231	1842
mcaja_ahorro_dolares_rank_min12_lag2	9.35712846936525e-05	0.000127992581109369	0.000273373428102788	1843
cpagomiscuentas_rank_max12	9.35582897599067e-05	9.62315966692842e-05	0.000328048113723346	1844
cseguro_accidentes_personales_rank_ratioavg12_lag1	9.34035196531061e-05	9.75380912460606e-05	0.000218698742482231	1845
mdescubierto_preacordado_rank_ratiomax12_lag1	9.33900396795704e-05	7.7937296639435e-05	0.000328048113723346	1846
cinversion2_rank_min12_delta3	9.32941812441237e-05	0.000116659500245704	0.000273373428102788	1847
Visa_mpagominimo_min12_lag3	9.30843145322994e-05	0.000152296081001394	0.000273373428102788	1848
ctarjeta_debito_rank_lag2	9.29811685371381e-05	0.000383086491213718	0.000218698742482231	1849
ctarjeta_master_debitos_automaticos_rank_avg12_delta1	9.28401252739008e-05	8.77039343929603e-05	0.000218698742482231	1850
mcomisiones_mantenimiento_rank_lag1	9.25320532300675e-05	6.97168462661774e-05	0.000218698742482231	1851
cinversion2_rank_tend12_delta2	9.24121603117535e-05	0.00010224079653146	0.000273373428102788	1852
mtarjeta_visa_consumo_rank_max12_delta3	9.23803369163842e-05	8.7585775968704e-05	0.000164024056861673	1853
mplazo_fijo_dolares_rank_min12_delta3	9.2045079806115e-05	0.000195136949681739	0.000218698742482231	1854
ctarjeta_visa_debitos_automaticos_rank_avg12_lag3	9.20340119811312e-05	0.000100708112971107	0.000164024056861673	1855
ctarjeta_visa_trx_avg12_delta1	9.17613685050974e-05	3.73279342000447e-05	0.000164024056861673	1856
cseguro_vivienda_rank_avg12_lag2	9.14736529069794e-05	4.15377500585467e-05	0.000273373428102788	1857
mcuenta_corriente_rank_lag2	9.14076733576095e-05	0.000108688870540874	0.000164024056861673	1858
mvr_msaldopesos2_avg12_delta3	9.09581224935078e-05	0.000269907600551106	0.000328048113723346	1859
active_quarter_rank_avg12_delta2	9.04896844409918e-05	8.45507924428073e-05	0.000273373428102788	1860
ctrx_quarter_rank_lag3	9.03795673582658e-05	0.000101119979478515	0.000218698742482231	1861
ccajas_extracciones_rank_avg12_delta2	9.02811760580862e-05	0.000117419090115923	0.000218698742482231	1862
Visa_mpagominimo_ratioavg12_delta3	9.02328265087959e-05	4.85901200091565e-05	0.000273373428102788	1863
ccallcenter_trx_avg12_delta3	9.01686229010786e-05	7.08781747788676e-05	0.000109349371241115	1864
cprestamos_personales_rank_min12_delta3	9.0159601269738e-05	7.42203702078306e-05	0.000273373428102788	1865
visa_consumo_vs_ctrx_quarter_tend12_lag1	8.99512076215809e-05	8.75959038336403e-05	0.000273373428102788	1866
ctrx_quarter_min12_delta1	8.98281456316346e-05	0.000159733309819582	0.000218698742482231	1867
mtarjeta_visa_debitos_automaticos_max12_lag1	8.97707032175817e-05	7.47402672745582e-05	0.000164024056861673	1868
matm_other_rank_ratioavg12_delta3	8.97033207504335e-05	2.90906040518934e-05	0.000273373428102788	1869
ccomisiones_mantenimiento_rank_max12_lag1	8.9657556267468e-05	7.87272701044626e-06	0.000164024056861673	1870
ccajas_consultas_rank_ratioavg12	8.90672117289896e-05	4.2128542179828e-05	0.000273373428102788	1871
ccomisiones_mantenimiento_rank_tend12_lag3	8.88540552293521e-05	4.42891533662283e-05	0.000218698742482231	1872
mttarjeta_master_debitos_automaticos_rank	8.87209107194662e-05	9.2322240803891e-05	0.000218698742482231	1873
mpasivos_margen_rank_ratiomax12_lag2	8.85205620978707e-05	0.000804324649642295	0.000218698742482231	1874
mdescubierto_preacordado_rank_ratiomax12_lag3	8.8497023530125e-05	3.30134637372015e-05	0.000218698742482231	1875
mcaja_ahorro_dolares_rank_ratioavg12	8.83953446171984e-05	5.13077637670507e-05	0.000218698742482231	1876
mv_consumo_vs_trx_ratioavg12_lag1	8.83602085958193e-05	3.80065011507736e-05	0.000218698742482231	1877
ccuenta_corriente_rank_ratioavg12_lag3	8.8260586208101e-05	0.0001079697921304	0.000273373428102788	1878
mv_status01_max12_delta3	8.79488013260546e-05	0.00090385117837084	0.000164024056861673	1879
Master_mpagominimo_avg12_delta2	8.78027597604075e-05	0.000470945719535701	0.000273373428102788	1880
cliente_edad_rank_min12_lag2	8.76743177439116e-05	3.02181730147961e-05	0.000109349371241115	1881
cinversion1_rank_avg12_lag2	8.76676740038285e-05	1.82369087952104e-05	0.000218698742482231	1882
mrentabilidad_annual_ratiomax12_lag2	8.76140879823661e-05	7.9466604244809e-05	0.000218698742482231	1883
mcheques_emitidos_rank_lag2	8.74255554085693e-05	0.000174307307462848	0.000218698742482231	1884
cpayroll_trx_rank_avg12_lag2	8.73543459122261e-05	1.88310768714705e-05	0.000164024056861673	1885
mcuenta_corriente_rank_lag1	8.70462934439897e-05	1.44558392190098e-05	0.000218698742482231	1886
cpagomiscuentas_rank_lag3	8.69009130985048e-05	5.16386073549683e-05	0.000218698742482231	1887
mtransferencias_recibidas_rank_ratiomax12_delta3	8.6529202964198e-05	6.63240115125331e-05	0.000218698742482231	1888
Master_fultimo_cierre_avg12_lag1	8.64799649003149e-05	4.33033745124332e-05	0.000273373428102788	1889
mactivos_margen_avg12_lag3	8.64725729374168e-05	7.43284007671507e-05	0.000218698742482231	1890
mpayroll2_rank_tend12_lag3	8.63765665974601e-05	4.29522751946431e-05	0.000218698742482231	1891
ccomisiones_otras_rank_tend12_delta1	8.61941687982269e-05	6.69519391385807e-05	0.000218698742482231	1892
mpayroll_min12	8.61139088509144e-05	0.000364191271197651	0.000164024056861673	1893
cproductos_rank_min12_delta2	8.60285820866028e-05	6.78566950728859e-05	0.000273373428102788	1894
Master_mfinanciacion_limite_ratioavg12_delta3	8.58822131734742e-05	0.000371375303392432	0.000218698742482231	1895
mvr_mpagospesos_delta1	8.58227011838151e-05	2.53399180705016e-05	0.000164024056861673	1896
mvr_mpagominimo_lag3	8.57811824303118e-05	0.000103128672690872	0.000164024056861673	1897
ctarjeta_visa_trx_rank_avg12_lag1	8.57669564090273e-05	4.31548324933682e-05	0.000109349371241115	1898
mpayroll_sobre_edad_ratiomax12_lag3	8.57018740745155e-05	1.73557845457565e-05	0.000109349371241115	1899
pasivos_vs_activos_ratiomax12_lag2	8.56166745515838e-05	7.29678909107142e-05	0.000218698742482231	1900
mcaja_ahorro_rank_ratiomax12_delta2	8.55652097635527e-05	0.000380854984972764	0.000164024056861673	1901
mcaja_ahorro_min12_lag2	8.53816705982666e-05	0.000137823362007491	0.000218698742482231	1902
mautoservicio_rank_min12_lag1	8.52298781572619e-05	5.39882720201787e-05	0.000218698742482231	1903
ctransferencias_emitidas_rank_avg12_delta2	8.50669439390186e-05	0.00186353052422528	0.000328048113723346	1904
mforex_buy_rank_ratioavg12_delta3	8.50328796815701e-05	5.05785574916406e-05	0.000218698742482231	1905
mv_consumo_vs_ctrx_quarter	8.49036627976967e-05	5.98590577282258e-05	0.000273373428102788	1906
mcaja_ahorro_adicional_rank_min12_lag1	8.488352603368e-05	6.63915306121081e-05	0.000273373428102788	1907
mcuentas_saldo_rank_lag2	8.45212328490179e-05	1.12216743493668e-05	0.000164024056861673	1908
chomebanking_trx_min12	8.44946578886855e-05	5.21348727368446e-05	0.000109349371241115	1909
Visa_mpagominimo_ratioavg12	8.43056837764252e-05	7.03413979372463e-05	0.000273373428102788	1910
tpaquete9_rank_avg12_delta3	8.41651810171693e-05	6.55880533271655e-05	0.000273373428102788	1911
mcuenta_corriente_rank_avg12_lag1	8.41406103804534e-05	2.22846788147323e-05	0.000109349371241115	1912
mcuenta_corriente_rank_min12_lag2	8.39625290003378e-05	7.10942358975076e-05	0.000218698742482231	1913
ccuenta_corriente_rank_max12_delta2	8.39277855784301e-05	0.000155888097098785	0.000273373428102788	1914
mpagomiscuentas_rank_min12_lag3	8.39158161884555e-05	0.00081260586720517	0.000218698742482231	1915
mcuentas_saldo_rank_ratiomax12_delta2	8.38980013077383e-05	6.13343500539398e-05	0.000218698742482231	1916
mcaja_ahorro_ratiomax12_delta3	8.38269864798311e-05	5.97172676191183e-05	0.000273373428102788	1917
visa_consumo_vs_trx_ratioavg12_lag1	8.3707659078761e-05	4.28341167703869e-05	0.000218698742482231	1918
mv_consumo_vs_trx_rank_delta2	8.36252746354176e-05	5.43258675180537e-05	0.000328048113723346	1919
mcaja_ahorro_dolares_rank_ratioavg12_delta2	8.3456655337573e-05	4.53289474996835e-05	0.000328048113723346	1920
ctrx_quarter_ratiomax12_delta3	8.34437147804853e-05	9.67920051957567e-05	0.000218698742482231	1921
mrentabilidad_vs_anual_ratioavg12_lag3	8.32304223392026e-05	1.31020812725309e-05	0.000164024056861673	1922
tcuentas_rank_min12_delta2	8.3210347564576e-05	0.000132364442806851	0.000273373428102788	1923
chomebanking_trx_rank_ratioavg12	8.31128687047188e-05	0.000121109008907697	0.000218698742482231	1924
pasivos_vs_ctrx_quarter_max12_lag1	8.30967699513303e-05	0.000409692392401251	0.000273373428102788	1925
mv_fechaalta_avg12	8.29791597651222e-05	2.99987359411773e-05	0.000164024056861673	1926
mforex_sell_rank_max12_lag3	8.29353713299109e-05	3.61429740025033e-05	0.000164024056861673	1927
mttarjeta_master_debitos_automaticos_rank_delta3	8.2904656130833e-05	1.58264769403825e-05	0.000164024056861673	1928
mv_fultimo_cierre_rank_delta3	8.28014818598095e-05	4.01536085172589e-05	0.000164024056861673	1929
ctransferencias_emitidas_rank_delta2	8.26155484902685e-05	0.000166522355281849	0.000273373428102788	1930
ccallcenter_trx_rank_avg12_lag1	8.21789006633604e-05	0.000114768965457603	0.000218698742482231	1931
ctarjeta_visa_debitos_automaticos_rank_avg12	8.19445209540778e-05	5.50550737934638e-05	0.000218698742482231	1932
ccomisiones_mantenimiento_tend12_lag3	8.18880029432122e-05	3.84284955231174e-05	0.000164024056861673	1933
mvr_mpagospesos_max12_lag3	8.18518272401309e-05	5.20774815022059e-05	0.000218698742482231	1934
transf_emitidas_vs_ctrx_quarter_delta2	8.17122434463963e-05	4.0450692555389e-05	0.000218698742482231	1935
cpagomiscuentas_rank_max12_delta2	8.16628215894089e-05	0.000239767074500821	0.000218698742482231	1936
mv_consumo_vs_ctrx_quarter_avg12_delta1	8.16335125707087e-05	2.80879454232045e-05	0.000164024056861673	1937
mv_fechaalta_rank_lag2	8.12290796511081e-05	2.45634484253889e-05	0.000109349371241115	1938
Master_fechaalta_ratioavg12_lag3	8.10980025417621e-05	4.27024545262156e-05	0.000218698742482231	1939
transf_emitidas_vs_ctrx_quarter_max12_lag3	8.10220851143632e-05	8.70658789019764e-06	0.000164024056861673	1940
ccuenta_corriente_rank_max12_lag1	8.08886937344497e-05	0.000104418287492754	0.000218698742482231	1941
ccomisiones_otras_rank_ratiomax12_delta3	8.08369478190963e-05	7.66274261076798e-05	0.000218698742482231	1942
mactivos_margen_avg12_lag2	8.07599580840002e-05	0.000179033644433099	0.000218698742482231	1943
mpasivos_margen_min12_lag1	8.05099255099253e-05	1.97729683105419e-05	0.000164024056861673	1944
ctransferencias_emitidas_rank_min12_delta2	8.03717478965684e-05	0.000156715206068579	0.000218698742482231	1945
mrentabilidad_annual_rank_delta1	8.03649638647075e-05	5.51698562627413e-05	0.000164024056861673	1946
mcuenta_corriente_adicional_rank_min12_delta2	8.02268699914041e-05	0.000253014321837438	0.000218698742482231	1947
Visa_mpagominimo_avg12_lag3	8.00148510514534e-05	2.39422727092988e-05	0.000164024056861673	1948
mtarjeta_master_descuentos_rank_max12_lag2	7.9985817178643e-05	9.4921726137529e-05	0.000273373428102788	1949
mv_fechaalta_ratioavg12_delta3	7.97744420583239e-05	1.52221809991862e-05	0.000109349371241115	1950
mtransferencias_recibidas_rank_ratiomax12_lag3	7.97558256656668e-05	0.00012620670092561	0.000273373428102788	1951
ctransferencias_emitidas_rank_min12_lag3	7.97311647636985e-05	2.61028838956992e-05	0.000164024056861673	1952
Visa_mpagominimo_avg12_delta1	7.94096605977885e-05	0.000118239447175759	0.000218698742482231	1953
ccallcenter_trx_avg12_lag3	7.93619168044692e-05	3.68249169082109e-05	0.000164024056861673	1954
mcuentas_saldo_rank_ratiomax12_delta3	7.92389026659819e-05	5.14968172458608e-05	0.000164024056861673	1955
mvr_mpagosdolares_rank_lag3	7.91027957157644e-05	1.72612578063515e-05	0.000218698742482231	1956
Master_mpagominimo_tend12_lag3	7.89933409407337e-05	8.77174382128753e-05	0.000273373428102788	1957
mcaja_ahorro_rank_ratioavg12_lag3	7.89198117361572e-05	8.18804120546156e-05	0.000218698742482231	1958
mtarjeta_visa_debitos_automaticos_avg12	7.88130844942953e-05	1.42971693350085e-05	0.000109349371241115	1959
ccajas_consultas_rank_max12_delta3	7.86591594007611e-05	0.000134535181858188	0.000273373428102788	1960
Master_mconsumototal_rank	7.8554344042197e-05	8.71367739565302e-05	0.000273373428102788	1961
thomebanking_ratioavg12_lag2	7.82019865604976e-05	8.38047063925034e-05	0.000164024056861673	1962
mv_consumo_vs_trx_rank_delta3	7.810389868207e-05	3.79727416009861e-05	0.000273373428102788	1963
Master_mpagominimo_ratioavg12_delta3	7.80022339070745e-05	0.000539852336606978	0.000218698742482231	1964
Visa_mfinanciacion_limite_lag2	7.79635383896582e-05	2.47221183093902e-05	0.000218698742482231	1965
Visa_mpagominimo_avg12_delta3	7.78498879116907e-05	1.69472939933277e-05	0.000218698742482231	1966
minversion1_pesos_rank_max12	7.77284213328921e-05	0.000408007790866854	0.000273373428102788	1967
mprestamos_personales_rank_tend12_lag1	7.74814115572394e-05	3.74292128494072e-05	0.000218698742482231	1968
mcuenta_corriente_min12_lag2	7.7347929368307e-05	8.18736601446581e-05	0.000218698742482231	1969
cpagodeservicios_rank_min12_lag1	7.70267672315763e-05	2.61130117606354e-05	0.000218698742482231	1970
ctrx_quarter_lag3	7.69533201357535e-05	1.01042332514004e-05	0.000164024056861673	1971
ccaja_ahorro_rank_max12_delta2	7.69292889154857e-05	0.000122432383259367	0.000218698742482231	1972
Visa_mpagominimo_rank_delta3	7.66636970044704e-05	7.36599616813581e-05	0.000218698742482231	1973
Master_mpagosdolares_rank_lag2	7.62229209016816e-05	5.88293914597069e-05	0.000273373428102788	1974
ctarjeta_visa_trx_min12_delta2	7.61604018828313e-05	0.00072765671207487	0.000273373428102788	1975
mcuenta_debitos_automaticos_rank_min12_lag2	7.61409915909664e-05	8.2565730915302e-05	0.000164024056861673	1976
mcaja_ahorro_delta3	7.57279758596559e-05	0.000201628911105876	0.000273373428102788	1977
cproductos_rank_ratiomax12_lag1	7.53236685501354e-05	0.00023125966795437	0.000218698742482231	1978
mpayroll_sobre_edad_rank_lag2	7.52984627940533e-05	0.000102693174498613	0.000328048113723346	1979
pasivos_vs_ctrx_quarter_ratioavg12_delta1	7.51997446901586e-05	2.37059558607863e-05	0.000164024056861673	1980
mcomisiones_mantenimiento_delta2	7.48776559751744e-05	0.00139253078940992	0.000218698742482231	1981
mcuenta_corriente_rank_lag3	7.47763625927535e-05	3.47149450464918e-05	0.000218698742482231	1982
mtransferencias_emitidas_tend12_lag2	7.45265942892369e-05	0.000106383093290387	0.000164024056861673	1983
mv_tarjeta_ctrx_avg12_lag3	7.43306741026746e-05	0.00036838083132628	0.000218698742482231	1984
tcallcenter_rank_max12_lag1	7.37674118587485e-05	3.23348967864727e-05	0.000218698742482231	1985
mcomisiones_max12_lag1	7.3594148250538e-05	0.00103491587851087	0.000273373428102788	1986
catm_trx_other_rank_avg12_lag2	7.33277020822245e-05	8.46453191822123e-05	0.000218698742482231	1987
ctrx_quarter_rank_delta3	7.30895779962671e-05	0.00011777694134367	0.000109349371241115	1988
ccuenta_corriente_rank_ratioavg12_delta3	7.30436134071999e-05	0.000300976514220547	0.000273373428102788	1989
mtransferencias_emitidas_max12_lag2	7.29752771734691e-05	0.000113259913582102	0.000218698742482231	1990
tcuentas_rank_min12_lag2	7.29268308337275e-05	0.000307387452725194	0.000273373428102788	1991
mcuenta_corriente_min12_lag3	7.28501205946539e-05	1.49453526909286e-05	0.000109349371241115	1992
ctrx_quarter_rank_delta2	7.26303138297342e-05	2.41920933777264e-05	0.000218698742482231	1993
mcomisiones_mantenimiento_lag2	7.2335622793919e-05	0.000146043812380748	0.000164024056861673	1994
cinversion2_rank_max12_delta2	7.18173632159788e-05	0.000215034828326494	0.000218698742482231	1995
Master_mconsumototal_rank_delta2	7.1457443028675e-05	1.26294475755058e-05	0.000164024056861673	1996
Master_Fvencimiento_avg12_delta3	7.14252814104924e-05	5.32962012495348e-05	0.000218698742482231	1997
ccuenta_corriente_rank_ratioavg12	7.07981787949248e-05	0.000409716024086102	0.000218698742482231	1998
Visa_fultimo_cierre_avg12_lag2	7.05173771888806e-05	8.12558603835468e-05	0.000164024056861673	1999
Master_Fvencimiento_avg12	7.03922097347337e-05	2.00869321235657e-05	0.000218698742482231	2000
ccuenta_debitos_automaticos_rank_tend12_lag3	7.03626016444142e-05	2.47491259492202e-05	0.000273373428102788	2001
mactivos_margen_ratioavg12_delta2	7.02159825986584e-05	0.000232181303663568	0.000218698742482231	2002
ctarjeta_visa_debitos_automaticos_rank_max12_delta3	7.0010588910727e-05	9.51445391661265e-05	0.000164024056861673	2003
ccallcenter_trx_max12_delta1	6.98209340027076e-05	0.000167413607396239	5.46746856205577e-05	2004
ccajas_otras_rank_min12_lag2	6.97642713499315e-05	7.65497791431685e-05	0.000328048113723346	2005
mvr_mpagospesos_tend12_delta3	6.97102361772734e-05	0.000110498382409484	0.000164024056861673	2006
mcheques_emitidos_rank_avg12_delta2	6.9624297131792e-05	0.000239294440803796	0.000218698742482231	2007
ctarjeta_visa_trx_rank_tend12	6.94930220914106e-05	3.62712602916958e-05	0.000218698742482231	2008
